2600 0.914926 0 0.00629696
2500 0.882078 0 0.00779241
2400 0.782258 0 0.00990538
2300 0.619878 0 0.0105351
2200 0.3629 0 0.00992946
2100 0.147574 0 0.00716119
2000 0.0956031 0 0.00590578
2750 0.937956 0 0.00485785
2800 0.941176 0 0.0180462
2700 0.923913 0 0.0195462
