2200 0.153179 0 0.0193623
2200 0.153179 0 0.0193623
2150 0.131707 0 0.023619
2100 0.0854271 0 0.0198144
2050 0.0741758 0 0.0137355
2000 0.0492958 0 0.012846
1950 0.0731707 0 0.0166036
1900 0.024911 0 0.00929747
1850 0.0308483 0 0.00876672
1800 0.028169 0 0.0138847
1750 0.0397196 0 0.00944017
1700 0.00958466 0 0.00550713
1650 0 0 0
1600 0.00505051 0 0.00356222
1550 0 0 0
1500 0 0 0
1450 0 0 0
