2700 0.453757 0 0.026765
2700 0.453757 0 0.026765
2600 0.414634 0 0.0344088
2500 0.261307 0 0.0311445
2400 0.291209 0 0.0238128
2300 0.204225 0 0.0239216
2200 0.174797 0 0.0242147
2100 0.0854093 0 0.016673
2000 0.0488432 0 0.0109283
2050 0.0704225 0 0.0214711
2150 0.128505 0 0.016176
2250 0.14377 0 0.0198316
2350 0.25641 0 0.0247205
2450 0.292929 0 0.02287
2550 0.422961 0 0.0271543
2650 0.373272 0 0.0232171
2750 0.415473 0 0.0263792
