2750 0.979381 0 0.0102024
2650 0.98452 0 0.00686902
2550 0.961207 0 0.0126777
2450 0.964286 0 0.0123994
2359 0.921875 0 0.016773
2250 0.865385 0 0.019323
2150 0.619048 0 0.0264928
2050 0.170264 0 0.0184062
1950 0.046332 0 0.0130614
1850 0 0 0
