2050 0.244014 0 0.00969403
1950 0.15937 0 0.00884355
1850 0.137097 0 0.00825505
1750 0.10975 0 0.00678397
2100 0.317697 0 0.00961444
2000 0.284957 0 0.00911396
1900 0.246874 0 0.0086603
2300 0.36618 0 0.00970139
2200 0.323529 0 0.0358804
2150 0.309783 0 0.0340889
