2100 0.11147 0 0.00894448
2050 0.10000 0 0.0131559
2000 0.129065 0 0.00755761
1950 0.0998767 0 0.00744488
1900 0.0698347 0 0.00518093
1850 0.0733479 0 0.00496787
1800 0.0522523 0 0.0066794
