2800 0.945087 0 0.0122472
2800 0.945087 0 0.0122472
2700 0.946341 0 0.0157386
2600 0.924623 0 0.0187144
2500 0.925824 0 0.0137355
2400 0.880282 0 0.0192634
2300 0.841463 0 0.0232871
2200 0.661922 0 0.0282201
2100 0.339332 0 0.0240065
2000 0.0774648 0 0.0224336
2050 0.200935 0 0.0193685
2150 0.543131 0 0.0281563
2250 0.762821 0 0.0240809
2350 0.866162 0 0.0171097
2450 0.915408 0 0.0152953
2550 0.928571 0 0.0123623
2650 0.942693 0 0.0124416
